Age,Gender,Education Level,Years of Experience,Job Role,Industry,Current Job Title,Income Level,Location,AI Upskilling,AI Upskilling Type,Success in Hiring Process,Percentage Hike in Salary
42,Female,High School,5,Consultant,IT,Software Developer,Low,City_A,0,,0,6.3221084413816175
49,Female,High School,19,Analyst,IT,Teacher,High,City_A,0,,0,8.92690358633887
24,Female,Bachelor's,1,Engineer,Education,Teacher,High,City_C,0,,0,5.426551939171065
28,Male,Master's,7,Manager,Healthcare,Financial Analyst,High,City_A,0,,0,2.8008785720694336
35,Male,Bachelor's,18,Engineer,Healthcare,Financial Analyst,High,City_B,0,,0,7.533342819480115
36,Male,Ph.D.,1,Analyst,Finance,Nurse,Low,City_B,0,,0,5.737539876211113
30,Male,Master's,1,Analyst,Finance,Teacher,Low,City_C,0,,0,7.015956219716219
28,Female,Ph.D.,7,Analyst,IT,Financial Analyst,Low,City_C,0,,0,2.4150782502954518
33,Male,High School,28,Analyst,Healthcare,Software Developer,Medium,City_C,0,,0,6.828416217270511
40,Female,Ph.D.,17,Manager,Finance,Nurse,Medium,City_B,0,,0,4.440314326646085
48,Male,Ph.D.,25,Consultant,Finance,Teacher,Medium,City_C,0,,0,3.9879797753007633
39,Male,Bachelor's,6,Analyst,Healthcare,Software Developer,Low,City_C,0,,0,7.043279869653419
34,Female,Master's,20,Engineer,IT,Financial Analyst,Medium,City_A,0,,0,6.330152019348609
22,Male,High School,12,Manager,Finance,Nurse,High,City_C,0,,0,6.8419668604303405
59,Male,High School,20,Manager,IT,Software Developer,Medium,City_B,0,,0,9.68799757808342
42,Female,High School,15,Manager,Healthcare,Teacher,Low,City_B,0,,0,7.31076822612476
55,Male,Master's,13,Engineer,Healthcare,Software Developer,Low,City_C,0,,0,6.768090660456015
34,Female,Master's,12,Consultant,Finance,Nurse,Low,City_B,0,,0,6.521977376572639
44,Male,Ph.D.,21,Engineer,Finance,Teacher,Low,City_A,0,,0,4.588428244183653
22,Female,Ph.D.,2,Engineer,Healthcare,Teacher,High,City_A,0,,0,8.552725220279633
44,Male,Master's,21,Engineer,IT,Software Developer,Medium,City_C,0,,0,4.428447422551396
49,Female,High School,18,Analyst,IT,Nurse,Medium,City_C,0,,0,7.302192708930056
53,Male,Master's,28,Analyst,Education,Teacher,Low,City_A,0,,0,3.6382928024320043
29,Female,Bachelor's,4,Engineer,Healthcare,Nurse,Medium,City_A,0,,0,2.3298079758965837
47,Male,Master's,10,Engineer,Finance,Financial Analyst,High,City_C,0,,0,2.167869765681965
35,Male,Master's,11,Analyst,Healthcare,Software Developer,Low,City_B,0,,0,6.711029710217186
45,Male,High School,21,Analyst,Finance,Nurse,Medium,City_C,0,,0,3.951594374316312
50,Female,Ph.D.,6,Consultant,IT,Financial Analyst,Medium,City_C,0,,0,3.475443597331542
25,Female,Bachelor's,6,Engineer,Finance,Financial Analyst,Medium,City_C,0,,0,6.328533964208207
39,Male,Bachelor's,9,Manager,Education,Nurse,Medium,City_C,0,,0,1.231027790189517
35,Male,Bachelor's,20,Consultant,IT,Nurse,Low,City_C,0,,0,3.2160308678620706
48,Male,Master's,13,Manager,Education,Software Developer,Low,City_C,0,,0,4.064925567853788
24,Male,High School,5,Consultant,Healthcare,Software Developer,High,City_C,0,,0,7.375362315464782
51,Male,Master's,6,Engineer,Finance,Teacher,Low,City_B,0,,0,5.905011224473755
57,Male,Ph.D.,4,Manager,IT,Software Developer,Medium,City_C,0,,0,8.703897554138045
44,Male,High School,6,Analyst,Finance,Nurse,Medium,City_A,0,,0,4.010557266986562
39,Male,Bachelor's,18,Consultant,Education,Teacher,Medium,City_C,0,,0,3.667968930478741
31,Male,Master's,28,Manager,IT,Financial Analyst,High,City_B,0,,0,1.2987766770850948
33,Male,High School,13,Consultant,Education,Financial Analyst,Low,City_A,0,,0,9.565455705745178
29,Female,Master's,23,Engineer,IT,Nurse,Low,City_C,0,,0,5.513429317555615
53,Female,High School,3,Manager,Healthcare,Teacher,Low,City_C,0,,0,5.522715232244335
38,Male,Bachelor's,10,Manager,Healthcare,Teacher,Medium,City_A,0,,0,9.310925308110384
35,Male,Ph.D.,4,Manager,Finance,Software Developer,Medium,City_C,0,,0,3.6092641233572182
58,Male,Ph.D.,25,Consultant,Education,Financial Analyst,Medium,City_B,0,,0,3.9889551704117125
30,Female,Master's,15,Analyst,Education,Financial Analyst,High,City_C,0,,0,6.907129249556288
47,Female,Bachelor's,12,Analyst,IT,Software Developer,High,City_B,0,,0,8.06658359409455
45,Male,Master's,15,Analyst,Healthcare,Financial Analyst,Medium,City_C,0,,0,7.293796528892421
44,Male,Master's,29,Engineer,Finance,Software Developer,High,City_A,0,,0,8.098464542700503
52,Male,High School,21,Manager,Healthcare,Financial Analyst,High,City_B,0,,0,6.175972353615375
23,Female,High School,25,Analyst,Education,Financial Analyst,High,City_C,0,,0,8.765411344404432
39,Female,High School,26,Analyst,Finance,Financial Analyst,Low,City_C,0,,0,5.950960570622475
37,Female,Bachelor's,29,Manager,Healthcare,Software Developer,High,City_A,0,,0,3.0640656452608814
50,Female,Bachelor's,26,Engineer,Healthcare,Financial Analyst,Medium,City_A,0,,0,5.8753099584875645
32,Male,Master's,10,Consultant,IT,Financial Analyst,Low,City_B,0,,0,7.416502166412592
23,Male,High School,12,Consultant,IT,Teacher,High,City_B,0,,0,6.882178054734203
35,Male,Bachelor's,26,Consultant,Education,Financial Analyst,Medium,City_B,0,,0,3.1871508667366224
25,Male,Master's,22,Manager,Healthcare,Nurse,High,City_C,0,,0,1.3697040520370667
55,Male,Bachelor's,8,Engineer,IT,Financial Analyst,Medium,City_C,0,,0,3.2723268435153967
30,Female,Master's,21,Manager,Healthcare,Financial Analyst,Medium,City_B,0,,0,9.856378641283476
28,Male,Ph.D.,21,Consultant,Finance,Teacher,High,City_C,0,,0,2.660196163514043
38,Male,High School,3,Analyst,Healthcare,Teacher,High,City_A,0,,0,5.179345826418041
44,Female,Ph.D.,7,Analyst,Healthcare,Software Developer,Low,City_C,0,,0,6.74511219421804
32,Male,Master's,18,Analyst,Education,Software Developer,High,City_B,0,,0,8.91525866544588
43,Male,Master's,27,Consultant,Finance,Nurse,Medium,City_C,0,,0,7.8423277377718685
39,Male,High School,28,Engineer,Finance,Teacher,Low,City_A,0,,0,9.180577950045427
49,Female,High School,3,Consultant,IT,Software Developer,Medium,City_B,0,,0,6.4394532422063655
37,Male,Master's,15,Manager,Finance,Software Developer,Medium,City_B,0,,0,8.787869273150289
25,Female,Bachelor's,2,Engineer,Education,Software Developer,High,City_B,0,,0,3.374586974252885
57,Female,High School,15,Analyst,IT,Teacher,Medium,City_B,0,,0,4.875083579528782
43,Female,Master's,13,Engineer,Healthcare,Teacher,High,City_C,0,,0,8.593952269143468
32,Female,High School,24,Engineer,Finance,Nurse,Medium,City_A,0,,0,3.9300730100006906
42,Male,High School,20,Consultant,Healthcare,Teacher,Low,City_C,0,,0,8.840999298145555
37,Female,Ph.D.,10,Engineer,IT,Teacher,High,City_C,0,,0,4.268035610995043
30,Male,Ph.D.,24,Consultant,Finance,Teacher,Low,City_B,0,,0,4.270552333510081
56,Female,Bachelor's,24,Manager,IT,Nurse,High,City_A,0,,0,3.7812962331203
55,Male,High School,24,Engineer,IT,Financial Analyst,Low,City_C,0,,0,5.9224877527381175
30,Male,Master's,24,Engineer,Finance,Financial Analyst,High,City_A,0,,0,2.1616186500884798
34,Male,Master's,8,Engineer,Finance,Software Developer,Low,City_A,0,,0,1.3294238666321734
27,Male,High School,16,Analyst,IT,Financial Analyst,Low,City_A,0,,0,9.076716819738916
25,Male,High School,28,Consultant,Education,Financial Analyst,High,City_A,0,,0,9.360444291164127
49,Male,Bachelor's,25,Consultant,Finance,Nurse,High,City_C,0,,0,1.685535957027324
32,Male,Bachelor's,16,Analyst,IT,Nurse,Medium,City_A,0,,0,5.947277994653434
55,Male,Bachelor's,2,Consultant,Healthcare,Financial Analyst,Medium,City_C,0,,0,5.857139437796631
56,Male,Master's,9,Manager,Healthcare,Financial Analyst,High,City_A,0,,0,4.351876123758556
26,Male,Ph.D.,8,Analyst,Finance,Financial Analyst,High,City_A,0,,0,6.120143384541491
32,Female,Bachelor's,11,Consultant,Finance,Software Developer,Low,City_C,0,,0,5.123074111552584
33,Male,Master's,26,Manager,Healthcare,Nurse,Low,City_B,0,,0,5.406715127840991
40,Male,Bachelor's,1,Consultant,IT,Financial Analyst,Medium,City_C,0,,0,7.798031407785103
34,Male,Master's,21,Analyst,IT,Teacher,Medium,City_A,0,,0,5.733642406007054
25,Female,High School,11,Consultant,IT,Financial Analyst,Medium,City_C,0,,0,3.9129228352479317
35,Female,Master's,18,Manager,Education,Teacher,Low,City_A,0,,0,6.233105008800602
23,Male,High School,26,Manager,Finance,Software Developer,Low,City_C,0,,0,6.76678597368513
29,Male,Master's,21,Manager,Education,Teacher,Low,City_C,0,,0,6.960802095994284
43,Female,Ph.D.,29,Consultant,Education,Nurse,Medium,City_C,0,,0,6.564759858792752
34,Male,Master's,15,Analyst,Education,Software Developer,High,City_B,0,,0,6.981424882685199
42,Male,High School,24,Consultant,Education,Software Developer,Medium,City_C,0,,0,3.790835053005325
42,Female,Ph.D.,9,Engineer,IT,Financial Analyst,Low,City_C,0,,0,5.0152052177136754
49,Female,Master's,9,Analyst,Finance,Software Developer,Medium,City_B,0,,0,7.018355523289129
54,Male,Master's,1,Engineer,Finance,Software Developer,Medium,City_B,0,,0,7.789316874441811
50,Male,Bachelor's,7,Consultant,Education,Teacher,Medium,City_A,0,,0,4.907315157924058
58,Male,Ph.D.,12,Analyst,Finance,Financial Analyst,Medium,City_A,0,,0,4.287995591652505
43,Female,High School,27,Engineer,Healthcare,Nurse,Low,City_C,0,,0,7.442943896555726
47,Male,Ph.D.,24,Consultant,IT,Financial Analyst,Medium,City_A,0,,0,2.999558618518057
32,Male,High School,10,Analyst,Finance,Nurse,Low,City_C,0,,0,1.085429759823987
32,Female,Bachelor's,19,Manager,IT,Teacher,Medium,City_B,0,,0,5.240494022053985
55,Male,Bachelor's,29,Manager,Healthcare,Software Developer,Low,City_B,0,,0,2.5603583934370677
40,Male,High School,16,Manager,IT,Software Developer,High,City_C,0,,0,4.40454483132708
58,Male,High School,6,Engineer,Healthcare,Financial Analyst,Low,City_A,0,,0,3.621107352369845
35,Male,High School,11,Engineer,Education,Financial Analyst,Low,City_A,0,,0,7.995356996627101
50,Female,Bachelor's,19,Consultant,Finance,Financial Analyst,High,City_A,0,,0,3.982676494598473
40,Female,Ph.D.,25,Manager,Education,Software Developer,High,City_C,0,,0,6.766082122503906
58,Female,Bachelor's,29,Engineer,Finance,Software Developer,High,City_A,0,,0,7.065213369393891
42,Male,Master's,19,Manager,Education,Teacher,High,City_B,0,,0,5.108088569971198
45,Male,Bachelor's,18,Consultant,Healthcare,Nurse,High,City_B,0,,0,1.7297014197602048
47,Male,Master's,25,Analyst,Finance,Financial Analyst,High,City_B,0,,0,7.303285774678653
33,Male,Master's,15,Engineer,Education,Software Developer,Medium,City_B,0,,0,1.6765112320783089
40,Female,Bachelor's,27,Engineer,IT,Nurse,Medium,City_B,0,,0,1.892916637306318
51,Male,Bachelor's,29,Analyst,IT,Financial Analyst,High,City_B,0,,0,2.7639763189739996
36,Male,Bachelor's,16,Engineer,Education,Financial Analyst,Low,City_B,0,,0,3.5233821800934213
24,Male,Ph.D.,14,Consultant,Healthcare,Nurse,Low,City_B,0,,0,8.618065302889436
34,Female,Bachelor's,8,Engineer,Education,Nurse,High,City_B,0,,0,7.074295993940475
30,Male,High School,8,Engineer,IT,Nurse,Medium,City_C,0,,0,4.484915095750842
34,Male,Bachelor's,2,Analyst,Finance,Software Developer,Medium,City_C,0,,0,9.80764706044678
37,Male,Master's,6,Consultant,Finance,Teacher,Low,City_B,0,,0,3.192422880548312
35,Male,Ph.D.,13,Manager,Education,Financial Analyst,High,City_B,0,,0,6.48832948645829
29,Male,Ph.D.,13,Manager,Finance,Financial Analyst,Medium,City_B,0,,0,8.624926980577744
40,Female,Master's,21,Analyst,IT,Nurse,High,City_A,0,,0,8.218203201611065
53,Male,Ph.D.,12,Consultant,Finance,Software Developer,High,City_C,0,,0,1.8127697370906406
56,Male,Ph.D.,2,Analyst,Education,Nurse,Low,City_B,0,,0,7.275468013070887
44,Male,High School,21,Analyst,Education,Software Developer,High,City_C,0,,0,3.3207737999742273
42,Male,High School,20,Manager,Education,Teacher,High,City_B,0,,0,4.2016013025892
39,Male,Ph.D.,25,Consultant,IT,Financial Analyst,Low,City_A,0,,0,5.400927840800489
35,Female,Bachelor's,12,Consultant,Healthcare,Financial Analyst,Medium,City_B,0,,0,8.116751494588542
37,Male,Ph.D.,17,Analyst,Finance,Software Developer,High,City_C,0,,0,2.495812984021425
45,Female,High School,6,Manager,Education,Teacher,Low,City_C,0,,0,1.9769971153565504
53,Female,Ph.D.,7,Consultant,Healthcare,Teacher,Medium,City_C,0,,0,2.380971205392802
32,Male,Bachelor's,28,Analyst,Education,Financial Analyst,High,City_C,0,,0,2.9640118203278485
32,Male,Bachelor's,6,Engineer,Education,Financial Analyst,Medium,City_B,0,,0,1.535516684299262
25,Female,High School,21,Manager,IT,Nurse,Low,City_A,0,,0,9.337208226130697
47,Male,Ph.D.,28,Consultant,IT,Software Developer,High,City_A,0,,0,3.8717506637987356
26,Female,High School,4,Consultant,Healthcare,Financial Analyst,Low,City_B,0,,0,2.592780668797785
57,Female,Master's,21,Consultant,Education,Teacher,Low,City_B,0,,0,6.740507833138632
54,Male,High School,9,Manager,Finance,Teacher,High,City_C,0,,0,8.08296506889966
35,Male,High School,5,Analyst,Finance,Financial Analyst,Low,City_B,0,,0,7.779107490412751
53,Female,High School,10,Engineer,Finance,Teacher,Medium,City_A,0,,0,7.4683647350838305
28,Male,Ph.D.,15,Consultant,Healthcare,Software Developer,Low,City_B,0,,0,1.454769778941704
31,Female,Master's,8,Manager,IT,Teacher,High,City_B,0,,0,8.039435672984016
23,Female,Ph.D.,23,Consultant,Healthcare,Teacher,High,City_A,0,,0,5.516907771266723
31,Male,Bachelor's,4,Analyst,IT,Financial Analyst,Medium,City_A,0,,0,6.841774180283651
56,Female,Master's,26,Engineer,Finance,Software Developer,High,City_B,0,,0,9.607821620853038
42,Female,High School,5,Consultant,Finance,Software Developer,Low,City_C,0,,0,8.296052846266504
29,Female,High School,7,Manager,IT,Nurse,Low,City_C,0,,0,8.428348083034043
39,Female,High School,6,Analyst,Finance,Software Developer,High,City_C,0,,0,2.6332049699035447
30,Female,Ph.D.,13,Engineer,Healthcare,Nurse,Medium,City_A,0,,0,5.287754136907581
51,Female,Bachelor's,19,Manager,IT,Financial Analyst,Medium,City_A,0,,0,9.543929365093202
25,Male,Master's,10,Consultant,Finance,Teacher,High,City_C,0,,0,6.244167268636349
56,Female,Master's,15,Manager,Education,Software Developer,Low,City_B,0,,0,1.9232773278781448
35,Female,Ph.D.,3,Engineer,Finance,Nurse,High,City_B,0,,0,7.586378423967172
35,Male,Bachelor's,18,Analyst,Education,Software Developer,High,City_B,0,,0,1.3863416239454491
58,Male,Master's,14,Analyst,Finance,Financial Analyst,Medium,City_A,0,,0,7.680675403033648
41,Male,Ph.D.,3,Consultant,Education,Nurse,Low,City_A,0,,0,8.917953644103827
50,Female,Bachelor's,11,Consultant,Finance,Nurse,Medium,City_C,0,,0,4.8272512655200135
44,Male,Bachelor's,10,Consultant,Education,Nurse,Medium,City_B,0,,0,4.722515766865786
42,Female,Master's,29,Consultant,IT,Financial Analyst,Low,City_A,0,,0,3.737902395292539
52,Female,Master's,17,Engineer,IT,Nurse,Low,City_A,0,,0,8.892444565933594
53,Female,Bachelor's,13,Consultant,Education,Teacher,Low,City_C,0,,0,5.930061436435482
28,Female,Master's,25,Manager,Finance,Financial Analyst,High,City_B,0,,0,6.213339465711569
34,Male,Ph.D.,2,Engineer,Healthcare,Teacher,Low,City_A,0,,0,6.955366517649591
44,Female,Bachelor's,28,Engineer,Healthcare,Teacher,High,City_A,0,,0,3.7020785280658934
29,Female,Master's,13,Consultant,Healthcare,Financial Analyst,Medium,City_A,0,,0,4.8950768021537066
33,Female,Master's,19,Engineer,Healthcare,Software Developer,Low,City_A,0,,0,7.674451859856689
57,Female,Ph.D.,5,Manager,Education,Teacher,High,City_B,0,,0,9.869382716850868
37,Female,Master's,16,Engineer,IT,Financial Analyst,High,City_C,0,,0,1.3087498605807721
47,Female,Master's,10,Engineer,IT,Teacher,High,City_B,0,,0,1.3838364815191069
50,Male,Master's,12,Manager,Healthcare,Nurse,High,City_C,0,,0,4.852742337846354
50,Male,High School,20,Manager,IT,Teacher,Medium,City_A,0,,0,6.93659651328652
27,Female,Ph.D.,13,Engineer,Education,Teacher,Low,City_B,0,,0,4.477281623517852
58,Female,Ph.D.,21,Analyst,Healthcare,Teacher,Low,City_C,0,,0,9.996747885686615
54,Female,High School,16,Engineer,Education,Nurse,Low,City_C,0,,0,2.7582333227752227
52,Female,Ph.D.,22,Manager,Education,Teacher,Low,City_A,0,,0,1.0713291220668475
39,Female,Master's,21,Manager,Finance,Financial Analyst,Low,City_C,0,,0,2.711164260814922
59,Male,Master's,26,Manager,Education,Teacher,Low,City_C,0,,0,8.98158137591171
52,Female,Master's,1,Analyst,Finance,Financial Analyst,High,City_C,0,,0,2.3063409358161815
37,Male,Ph.D.,22,Manager,Healthcare,Teacher,Low,City_A,0,,0,5.310773022759767
58,Male,Ph.D.,9,Consultant,Education,Teacher,High,City_B,0,,0,4.7734856264930325
35,Male,Bachelor's,16,Consultant,IT,Teacher,Medium,City_A,0,,0,6.99152789162016
25,Male,High School,19,Analyst,Healthcare,Software Developer,High,City_C,0,,0,1.4913602777750765
51,Male,Ph.D.,15,Manager,Education,Software Developer,Medium,City_C,0,,0,6.928751539596034
54,Female,Bachelor's,18,Manager,Education,Nurse,Low,City_B,0,,0,4.192764795841018
57,Female,High School,22,Consultant,IT,Financial Analyst,Medium,City_C,0,,0,9.33435603174249
51,Female,High School,12,Consultant,Finance,Nurse,Medium,City_B,0,,0,8.639985966273152
35,Female,Master's,14,Engineer,Education,Financial Analyst,High,City_C,0,,0,4.595556236298275
44,Male,Master's,3,Analyst,Education,Nurse,High,City_C,0,,0,9.936026591660674
49,Male,Bachelor's,4,Engineer,IT,Nurse,Medium,City_A,0,,0,1.4674937739062246
28,Female,Bachelor's,6,Analyst,Healthcare,Teacher,Medium,City_A,0,,0,8.097689980577716
31,Male,Master's,16,Manager,Education,Teacher,Low,City_B,0,,0,4.904528716246263
25,Female,Master's,28,Manager,Finance,Teacher,High,City_A,0,,0,4.8997463012882685
59,Male,High School,13,Analyst,Finance,Teacher,Medium,City_B,0,,0,2.531204183308084
34,Male,High School,12,Engineer,IT,Teacher,High,City_A,0,,0,5.633919279750348
42,Male,Ph.D.,22,Consultant,Finance,Nurse,Low,City_B,0,,0,1.7624664719207672
54,Male,Master's,12,Analyst,Education,Financial Analyst,Low,City_C,0,,0,6.549194611003396
49,Female,High School,2,Analyst,Finance,Software Developer,Medium,City_B,0,,0,3.174313967684985
44,Male,Bachelor's,29,Analyst,Education,Software Developer,Low,City_A,0,,0,7.5237224119243304
53,Female,High School,13,Manager,IT,Financial Analyst,Medium,City_B,0,,0,6.466253664309154
26,Female,Master's,3,Analyst,Finance,Software Developer,High,City_A,0,,0,7.717645078763013
47,Male,High School,13,Manager,Education,Nurse,High,City_C,0,,0,7.747678632107901
47,Female,Master's,25,Consultant,Healthcare,Financial Analyst,Medium,City_A,0,,0,2.7703814069839705
24,Female,High School,2,Consultant,Education,Financial Analyst,Medium,City_C,0,,0,1.0060725653793647
45,Female,Ph.D.,19,Engineer,Education,Software Developer,Medium,City_C,0,,0,4.2918513345346385
55,Female,Ph.D.,9,Manager,IT,Software Developer,High,City_A,0,,0,9.27162294216858
55,Male,Bachelor's,20,Consultant,Education,Nurse,High,City_C,0,,0,6.2010944617225086
41,Male,Bachelor's,1,Consultant,IT,Teacher,Low,City_A,0,,0,7.547518050625152
51,Male,Master's,27,Engineer,Education,Financial Analyst,Low,City_B,0,,0,8.916133037711976
41,Male,Master's,13,Engineer,Education,Teacher,High,City_C,0,,0,9.154524229522274
39,Female,Master's,2,Engineer,Education,Software Developer,High,City_B,0,,0,5.761226415784845
59,Female,High School,15,Manager,IT,Financial Analyst,Medium,City_B,0,,0,5.868478764208496
41,Male,High School,19,Analyst,Education,Teacher,High,City_A,0,,0,8.658449571098046
27,Male,High School,25,Manager,IT,Nurse,High,City_A,0,,0,8.267368917610124
46,Female,Bachelor's,25,Engineer,Healthcare,Nurse,Low,City_C,0,,0,7.289727399149009
24,Male,Master's,16,Analyst,IT,Nurse,Low,City_A,0,,0,6.440178647046759
40,Female,High School,11,Consultant,Healthcare,Financial Analyst,Medium,City_B,0,,0,6.554935923207042
31,Male,Bachelor's,15,Manager,IT,Financial Analyst,Low,City_B,0,,0,4.2662021016104665
26,Female,Ph.D.,6,Engineer,IT,Financial Analyst,Medium,City_B,0,,0,8.56825972661522
43,Female,Master's,14,Engineer,Education,Financial Analyst,High,City_C,0,,0,6.560017345785348
